text,category,orig_idx
What's the maximum amount I can top up my card with please?,top_up_limits,2281
There are two of the same charge on my statement.,transaction_charged_twice,6426
Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?,transaction_charged_twice,6373
Tell me what I should do after my card expires.,card_about_to_expire,9544
Why has my card been declined?,declined_card_payment,5848
I would like to invalidate my account.  I am very disappointed with your services.,terminate_account,6144
"How long is a top up supposed to be pending, because an hour is too long! Can you fix this to go through?",pending_top_up,2029
I was charged a fee for a transfer. Where did it come from?,transfer_fee_charged,7318
I want to transfer money into my account,transfer_into_account,7615
I put money in my account a week ago but its still not there?? What happened to my money?,balance_not_updated_after_cheque_or_cash_deposit,3416
How do I add a card on to the app?,card_linking,218
I would like to get help from someone in your customer service department with assisting me with activating my card.,activate_my_card,9271
How long does it take for something to be delivered to the U.S?,card_delivery_estimate,1111
What do I have to do to change my pin?,change_pin,7003
What am I being charged an extra pound when I haven't bought something worth that much?,extra_charge_on_statement,652
Do you have to be in the UK to get a card?,country_support,9882
"I sent a payment, but the person I sent it to says they don't have it",transfer_not_received_by_recipient,2843
Is it possible to get both Visa and Mastercard from you?,visa_or_mastercard,4189
Your exchange rates are coming from where?,exchange_rate,378
How can I switch on my new card?,activate_my_card,9300
where are the transfers originating,verify_source_of_funds,6525
how do i cancel my account,terminate_account,6213
How many active cards can I have?,getting_spare_card,7897
I can't get the ATM to give me any cash,declined_cash_withdrawal,5080
"I've been waiting since Friday, where is my money?",transfer_not_received_by_recipient,2846
I didn't make a payment at this business.,card_payment_not_recognised,3545
"daughter needs card, how do i add her",getting_spare_card,7889
How do I add an existing card to the app?,card_linking,166
"Help, the ATM didn't give me all the money I requested",wrong_amount_of_cash_received,2469
Why isn't my topup working?,top_up_failed,8489
Delete all of my account information and my account right now.,terminate_account,6196
I have a question about fee for cash withdraw.,cash_withdrawal_charge,9373
There is an urgent transfer I need to make from China.  How long will it take to get it processed?,transfer_timing,6683
I used my card top-up but all of the money is missing.,topping_up_by_card,4250
The ATM didnt return my card!,card_swallowed,6274
How do I know where the funds come from?,verify_source_of_funds,6576
"I want to top up by transfering accounts, What do I do?",transfer_into_account,7656
How do I shut down my account and get out of this company?,terminate_account,6151
WHAT IS THE SOLUTION OF THIS PROBLEM,card_arrival,93
How can I top up with Apple Pay?,apple_pay_or_google_pay,9768
What do I do if a transaction shows up twice?,transaction_charged_twice,6432
I have a transfer that was declined.,declined_transfer,5599
How can I reset my darned PIN number?,pin_blocked,1717
why hasn't a transaction to a friend cleared yet?,transfer_not_received_by_recipient,2708
Your machine took my card. How do I get it back?,card_swallowed,6251
Are there any fees associated with receiving money?,top_up_by_bank_transfer_charge,1921
"My top-up was supposed to be done, but now the money is gone! Is there a glitch in your system?",top_up_reverted,3180
I have lost my phone.,lost_or_stolen_phone,5327
Why is my refund not visible on my statement?,Refund_not_showing_up,5692
Which countries do you operate in,country_support,9888
My statement does not reflect that a refund has been issued,Refund_not_showing_up,5794
What ATMs will allow me to change my PIN?,change_pin,6990
What is the fee to top-up my account,top_up_by_bank_transfer_charge,1822
How can I tell if an AMT will take this card?,atm_support,4626
The exchange rate from my card payment isn't right.,card_payment_wrong_exchange_rate,423
Which countries are you in?,country_support,9981
What is this extra fee that I got when I used my card to pay?,card_payment_fee_charged,2624
Is it possible for a person who lives in the US to get a card?,country_support,9912
How long does it actually take my card payment to make it to the account? I've made a payment a couple of days ago but it hasn't moved since.,pending_card_payment,5190
Verifying top-up cards necessary?,verify_top_up,7784
Seems like my top up has been cancelled,top_up_reverted,3172
I want to cancel my purchase,request_refund,5420
what is the amount of disposable cards I can have?,disposable_card_limits,4451
Can you tell me why my card payment was cancelled?,reverted_card_payment?,6833
"Hello. I looked at my account and see that a transaction I tried to do is pending, but I did not complete that transaction. When I was at the ATM, the machine declined my card. Can you make sure that transaction does not go through because I definitely did not receive the money.",pending_cash_withdrawal,753
How can I move money from an account at another bank to this one?,transfer_into_account,7585
"Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?",top_up_failed,8574
The transfer to my beneficiary has not gone through,beneficiary_not_allowed,7102
What limits are the to top-ups?,top_up_limits,2273
I was not distributed all of cash that I requested,wrong_amount_of_cash_received,2428
Why wouldn't a transfer go through?,failed_transfer,7533
Which merchants accept my card?,card_acceptance,3132
Give me a refund now!! I am still waiting.,Refund_not_showing_up,5720
What is needed for the identity verification?,verify_my_identity,9869
"I just looked at my app and it seems I was charged extra, why is that?",extra_charge_on_statement,602
I have a new card and I need to activate it.,activate_my_card,9292
Transfer isn't working?,failed_transfer,7441
Where can I find out where my funds came from?,verify_source_of_funds,6572
Why was the exchange rate so wrong when I bought something!,card_payment_wrong_exchange_rate,425
"Money was taken out without my consent,",cash_withdrawal_not_recognised,8882
how to change name on account,edit_personal_details,3707
How can I top up my account by bank transfer?,transfer_into_account,7648
"It seems like I have been waiting forever for this international transfer. Why is it taking so long? C'mon, it's 2018, things happen at a click of a button. All of the account information is correct, so how long will this take?",pending_transfer,6119
how long will my cash withdrawal be pending for?,pending_cash_withdrawal,812
Why was there a fee with my cash withdrawal?,cash_withdrawal_charge,9487
"The card I thought I lost was in my jacket pocket this morning, so can I reactivate that?",card_linking,284
I got less cash at the ATM than I asked for. Why?,wrong_amount_of_cash_received,2474
what was the $1 fee i got,extra_charge_on_statement,631
What is this witdrawal,cash_withdrawal_not_recognised,8802
Is there a transaction limit for a disposable card?,disposable_card_limits,4411
"If the ATM only gave me 10 pounds instead of the 30 I requested, what do I do?",wrong_amount_of_cash_received,2437
Is the EUR accepted for exchanges?,fiat_currency_support,883
My identity can't be verified.,unable_to_verify_identity,3974
Who do I contact if there is a direct debit that I did not create.,direct_debit_payment_not_recognised,4672
How can I check to see where my funds come from?,verify_source_of_funds,6588
Your service is bad.  Close my account.,terminate_account,6220
"If I ordered my new card last week, how much longer should I wait to receive it?",card_arrival,84
What credit cards do you carry,visa_or_mastercard,4126
I made a payment and it was reverted and wanted to know why?,reverted_card_payment?,6733
Can you please explain how to transfer money using the bank transfer process?,transfer_into_account,7578
Where in the app do I go to verify my identity?,verify_my_identity,9857
Can I use google pay to top up?,apple_pay_or_google_pay,9645
I need help finding the verification code on the top up card.,verify_top_up,7799
I see a reverted payment on my account. Why has this happened?,reverted_card_payment?,6824
Do the disposable cards have a transaction limit?,disposable_card_limits,4344
How long does it take for a transfer to show up in my account?,transfer_timing,6643
Could you please freeze my card immediately?,lost_or_stolen_card,1506
You've incorrectly calculated the exchange rate for my cash withdrawal,wrong_exchange_rate_for_cash_withdrawal,8253
"stolen phone, what should i do",lost_or_stolen_phone,5279
can I link a card of yours I already have?,card_linking,255
My payment was stopped,reverted_card_payment?,6878
Is there a way to lookup where funds came from?,verify_source_of_funds,6555
Is my credit card supported for top-ups?,supported_cards_and_currencies,2871
How long does it take to verify a person's identity?,unable_to_verify_identity,3964
There was an extra fee when I was at the ATM.  Why?,cash_withdrawal_charge,9397
if i found a lost card can i put it back in app,card_linking,288
Why does a top- up need to be verify?,verify_top_up,7796
Why am I getting declines when trying to make a purchase online?,declined_transfer,5573
I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,wrong_amount_of_cash_received,2422
I need to change details about my personal account.,edit_personal_details,3671
I need to change my contact information.,edit_personal_details,3756
My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,pending_cash_withdrawal,747
I have a pending transaction,pending_transfer,6036
Will I be charged any fees if I want to add money with an international card?,top_up_by_card_charge,9122
"I wanted to transfer money to another account, but now I don't have to so I'd like to cancel said transfer. How can I do that?",cancel_transfer,2232
Will I get Visa or MasterCard?,visa_or_mastercard,4181
I asked for more cash than what was received,wrong_amount_of_cash_received,2402
Why is my transfer pending when I already made it?,pending_transfer,6121
Do you receive SWIFT transfers?,top_up_by_bank_transfer_charge,1825
Am I able to get a refund for a purchase?,request_refund,5440
An extra fee has been added to my card payment is this correct?,card_payment_fee_charged,2588
Why does my card continually get declined? I thought I had enough money in there but I've tried several times now and it still isn't working.,declined_transfer,5652
Why is there a fee associated with card use?,card_payment_fee_charged,2673
"I got mugged yesterday and they took everything. I can't use the app, so I need some help.",lost_or_stolen_phone,5274
Can you please assist on my item that needs to be refunded?,request_refund,5426
I have duplicated transactions on my statement,transaction_charged_twice,6312
How would I be able to make changes to my personal details?,edit_personal_details,3741
The app passcode has completely slipped my mind.,passcode_forgotten,4867
I made a purchase and was charged at the wrong foreign exchange rate.,card_payment_wrong_exchange_rate,524
Card payment has be declined.,reverted_card_payment?,6798
Why is top-up verified?,verify_top_up,7790
Can it add money automatically while travelling,automatic_top_up,1176
I would like my refund for this item I bought.,request_refund,5527
My card stopped working after multiple transactions. Why?,card_not_working,1330
Can I already use my account although the identity verification has not passed yet?,why_verify_identity,3866
Why have my top ups been canceled?,top_up_reverted,3279
Will you be adding more currencies in the future?,fiat_currency_support,941
How can I reset my passcode?,passcode_forgotten,4903
need to verify source of funds,verify_source_of_funds,6539
What do I need for the identity check?,verify_my_identity,9834
How long does it take to get a refund on something I bought?,request_refund,5372
How will I know when I can use the auto top-up feature?,automatic_top_up,1170
A transfer is pending.,pending_transfer,6050
I need to cancel a purchase that I made the other day.,request_refund,5382
is there a way to change name?,edit_personal_details,3735
A random charge got added to my card,card_payment_not_recognised,3606
Do you support all countries?,country_support,9973
Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal,4929
Can you tell me why a cheque deposit isn't showing in my balance?,balance_not_updated_after_cheque_or_cash_deposit,3420
Do you know how to change my card PIN?,change_pin,6986
I was charged an additional amount of money for making a purchase with my card,card_payment_fee_charged,2657
Card payment still pending.,pending_card_payment,5108
i didnt put that money in my account,cash_withdrawal_not_recognised,8925
Where do I get a virtual card?,getting_virtual_card,3021
Will there be a charge for sending out more cards?,getting_spare_card,7895
"Transferred to account is not successful, help please?",balance_not_updated_after_bank_transfer,8725
What should I expect to be charged on a SEPA transfer?,top_up_by_bank_transfer_charge,1884
Where can i find the virtual card?,getting_virtual_card,3027
I don't think the charges made when I had currency exchanged are right.,card_payment_wrong_exchange_rate,539
Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,balance_not_updated_after_bank_transfer,8746
I don't know the code for the app.,passcode_forgotten,4853
how come my transfer declined,declined_transfer,5620
I don't know where this debit transaction on my statement came from.,direct_debit_payment_not_recognised,4713
is there a fee for swift transfer,top_up_by_bank_transfer_charge,1864
"Can you explain your refund policy, please?",request_refund,5538
Where can I find Mastercard ATMs?,atm_support,4566
Will you charge me more if I top up with an international card?,top_up_by_card_charge,9168
Why is my top up not completing?,pending_top_up,1934
Are there limits as to where my card will be accepted?,card_acceptance,3136
Why is top up not working if I use my American express with my apple pay?,apple_pay_or_google_pay,9705
How do i set up auto top-up?,automatic_top_up,1133
Do you accept cash?,top_up_by_cash_or_cheque,8022
What is the refund policy?,request_refund,5398
May I get one of your cards?  I live in the EU.,country_support,9899
What do I do now my credit card has been swallowed by the ATM?,card_swallowed,6246
there is a debit i dont recognize,direct_debit_payment_not_recognised,4677
Can I use my account although my identity verification has yet to pass?,why_verify_identity,3793
How can I change my password?,passcode_forgotten,4876
Delete my account now please.,terminate_account,6187
How long does it typically take for a pending ATM withdrawal to clear?,pending_cash_withdrawal,801
How do I order a new card? The current one is about to expire.,card_about_to_expire,9558
My billing address changed and I need to update my information.,edit_personal_details,3677
As my kids get older are they able to get set up with their own accounts?,age_limit,1635
I didn't receive the correct exchange rate when I got cash.,wrong_exchange_rate_for_cash_withdrawal,8320
"I found the card that I thought I lost, and I would like to reactivate it.",card_linking,258
What reasons would a topup fail?,top_up_failed,8501
My last name has changed and I need to update my account details.,edit_personal_details,3661
"Apparently, I went out today to use my new card and was informed my payment was decline. This is really embarrassing, what happen?",declined_card_payment,5856
Help me unblock my account.  I entered the PIN wrong too many times.,pin_blocked,1670
Is there an age limit for opening an account?,age_limit,1588
"I tried to withdraw some money from an ATM this morning but wasn't able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted, but I don't have any money. What do I do about this?",wrong_amount_of_cash_received,2410
How long is delivery to the US?,card_delivery_estimate,1042
Can I use my virtual card for recurring monthly payments?,virtual_card_not_working,8198
can you assist me in activating my card?,activate_my_card,9230
Do you limit my top-offs?,top_up_limits,2298
Someone has been using my card. There are unfamiliar transactions on there. Can you freeze the card to keep this from happening?,compromised_card,4477
"May monthly payment to Apple has been declined but I don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",declined_card_payment,5852
"I recently purchased something, and the exchange rate was wrong.",card_payment_wrong_exchange_rate,438
I have no idea why there is a dollar that has been charged to my account.,extra_charge_on_statement,583
What do I do after my card expires?,card_about_to_expire,9608
What does pending payment mean?,pending_card_payment,5124
How much is a physical card?,order_physical_card,8153
"I can't remember my app code, can you reset it?",passcode_forgotten,4917
How long should it take for my top-up to finish? I've been waiting a while.,pending_top_up,2054
I think there's a purchase at a store that I didn't go to.,card_payment_not_recognised,3587
My card payment has failed.,declined_card_payment,5966
My refund for a purchase hasn't  cone through yet.,Refund_not_showing_up,5816
Can you explain why I am now getting charged a fee for using my card?,card_payment_fee_charged,2576
Do i have to verify who I am?,why_verify_identity,3858
A withdrawal is showing that I don't recognize,cash_withdrawal_not_recognised,8899
What are the top up charges for all US cards?,top_up_by_card_charge,9100
It's been a couple days how much longer do I have to wait for my transfer?,transfer_timing,6657
"The company is no good, please terminate my account.",terminate_account,6239
My virtual card is just not going through.,virtual_card_not_working,8170
I got a message that I cannot name X as a beneficiary.,beneficiary_not_allowed,7022
"hey, I think someone stole my card numbers. There is a purchase showing up on my app from a store pretty far away from me.. I really need that money back to pay my rent.",direct_debit_payment_not_recognised,4659
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,cash_withdrawal_charge,9412
I have an account that is empty of funds. Can I transfer some from another bank?,transfer_into_account,7568
"I received a fee for obtaining cash, is this correct?",cash_withdrawal_charge,9425
the exchange rate at which my card payment is at is wrong,card_payment_wrong_exchange_rate,436
Why wouldn't my contactless work for the metro?,contactless_not_working,1812
My pin isn't here yet,get_physical_card,4005
Is there any way i get a disposable virtual card as well?,get_disposable_virtual_card,8459
Are there any charges for topping up a US-issued card?,top_up_by_card_charge,9106
"i accidentally entered in my retailers information, what should i do next",transfer_not_received_by_recipient,2796
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow,cancel_transfer,2149
Does your app allow currency exchange from USD to GBP?,exchange_via_app,1417
How can you assist me on topping up on bank transfers to my account?,transfer_into_account,7571
How can I change my PIN without going to the bank?,change_pin,6895
Am I able to change my PIN at certain cash machines?,change_pin,6952
"Although I am not located in the UK area, may i still receive a card?",country_support,9908
Can i make transactions before identity verification?,why_verify_identity,3890
My top up is still pending,pending_top_up,2010
I have a direct debit on my records that is strange and I need help.,direct_debit_payment_not_recognised,4728
Can I top-up by cheque?,top_up_by_cash_or_cheque,7972
I want to add money automatically when I travel.,automatic_top_up,1200
Which fiat currencies are compatible for exchange and holding?,fiat_currency_support,990
How do I stop fraud to my account?,compromised_card,4464
"Why can't I transfer my money into someone else's account? I should be able to do so right? Why does it keep rejecting my transfer? There's no reason, all my info is correct and the money is there.",failed_transfer,7485
Someone took my card without my permission.,lost_or_stolen_card,1542
I just got my card and cannot get it to work.,activate_my_card,9321
How do I open an account for my children?,age_limit,1585
Am I charged if I make a top-up?,top_up_by_bank_transfer_charge,1876
The terminal I paid at wouldn't take my card. Is something wrong?,contactless_not_working,1791
I checked on google and the exchange rate you are using is really bad. Can you update it?,card_payment_wrong_exchange_rate,450
Can you tell me the names of the fiat currencies that I can use at your institution?,fiat_currency_support,905
Please tell me why the purchase I made online returned payment. I really wanted this item and I've been trying for 2 weeks.,reverted_card_payment?,6840
What is my source of funds?,verify_source_of_funds,6495
Will you set a limit to my top-up?,top_up_limits,2302
"My cash withdrawal shows pending, why?",pending_cash_withdrawal,796
My account says a withdrawal is pending - why can't I take cash out of the ATM?,pending_cash_withdrawal,846
I accidentally left my phone at the hotel so now I'm not able to use the app.,lost_or_stolen_phone,5340
Can I put my old card back in the app?,card_linking,200
Why is my transfer pending?,pending_transfer,6018
my virtual card has not came yet!,getting_virtual_card,3017
How many ATMs will take this card?,atm_support,4613
Is a tracking number available for the card that was just sent?,card_arrival,144
"Hey, I got charged extra for some reason when I purchased an app. Is this a hidden fee or something? I don't think it's very cool.",extra_charge_on_statement,593
I want to use my card. How do I activate it?,activate_my_card,9196
"I completed a transfer within the UK two days ago, but it is still not showing received.  I have verified the account number is correct already.  Is there anything else I need to do or is there a problem?",transfer_not_received_by_recipient,2862
I used foreign currency to buy something and I think the rate applied is incorrect.,card_payment_wrong_exchange_rate,442
Any charges applicable for new card?,contactless_not_working,1804
I transferred money to my account but it is not showing.,balance_not_updated_after_bank_transfer,8762
I must change my PIN as soon as possible.,change_pin,6928
How do I active this card?,activate_my_card,9268
What's the cost for exchanges?,exchange_charge,8985
Would I have to pay anything if I need an additional card?,getting_spare_card,7809
My transaction went through but I was charged a fee. Why?,transfer_fee_charged,7175
I heard you have virtual cards. How do I get one?,getting_virtual_card,3085
When will my top-up happen?,pending_top_up,1946
Are all European currencies available for holding and exchange?,fiat_currency_support,910
Are bank transfers immediate?,balance_not_updated_after_bank_transfer,8761
The app is showing a cash withdrawal that I didn't make.,cash_withdrawal_not_recognised,8801
I requested a refund but am unable to see it in my account. Why is that?,Refund_not_showing_up,5677
How many times can I use my disposable card?,disposable_card_limits,4375
Will you assess me more fees if I top up with an international card?,top_up_by_card_charge,9172
Can you please explain why my transfer failed?,failed_transfer,7549
An overseas cash transfer did not work correctly,wrong_exchange_rate_for_cash_withdrawal,8272
How do I get Top Up to work in Apple Pay?,apple_pay_or_google_pay,9685
"how to delete account, not happy",terminate_account,6214
What is the charge for sending out more cards?,getting_spare_card,7913
"Why did I not get all the money that I asked for? I asked for all the cash in my my account, but I only got about half. Why is that??",wrong_amount_of_cash_received,2416
When did you start charging to make a withdrawal? How much is it now? I always thought it was free.,cash_withdrawal_charge,9472
What is the procedure for topping up with a cheque?,top_up_by_cash_or_cheque,8001
How will I know where my funds are coming from?,verify_source_of_funds,6499
Estimated time arrival for transfers?,transfer_timing,6705
I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate,513
"Hello, I didn't receive the right amount on my ATM transaction,  the app shows the correct amount how can we fix this",wrong_amount_of_cash_received,2392
"I want to top up by card, what do you support?",supported_cards_and_currencies,2978
Can I transfer my salary if its in GBP?,receiving_money,7372
Can I transfer using SWIFT?,top_up_by_bank_transfer_charge,1891
how do i set up my apple pay watch to connect to my account,apple_pay_or_google_pay,9695
"If I lost my phone, how can I stop someone from accessing my account through the app?",lost_or_stolen_phone,5353
Can I have money transferred into my account at different intervals along my trip?,automatic_top_up,1124
How do I fix a transaction to the wrong account?,cancel_transfer,2184
can i get a virtual card,get_disposable_virtual_card,8422
Can I have more than one card?,getting_spare_card,7928
I do not recognise this card payment.,card_payment_not_recognised,3592
Can you tell me whats going on with my card it seems to be not working?,card_not_working,1316
What fees to you have for top ups?,top_up_by_card_charge,9107
I misplaced my phone so I can't use the app! Does this mean I can't use my card?,lost_or_stolen_phone,5299
I'm still waiting on a payment,pending_card_payment,5154
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,cash_withdrawal_not_recognised,8812
Why did I get charged a fee for my card payment?,card_payment_fee_charged,2534
My card is about to expire. Do I have to go to a branch to order a new card?,card_about_to_expire,9622
When will a refund post to my account?,Refund_not_showing_up,5830
How many incorrect attempts cause card to be blocked?,pin_blocked,1756
I am having trouble finding the top-up card verification code.,verify_top_up,7694
Is the PIN sent in another message?,get_physical_card,4086
Am I charged a fee to transfer funds?,transfer_fee_charged,7251
I haven't used my card all day but there is a payment showing in the app. Please cancel it!,direct_debit_payment_not_recognised,4811
I bought an item that I was charged a different exchange rate for.,card_payment_wrong_exchange_rate,532
Hoe do i use my credit card to transfer money?,topping_up_by_card,4256
My funds are not transferring to my bank. Why is this not working?,beneficiary_not_allowed,7079
If I live outside of the UK am I still eligible for a card?,country_support,9879
How can I find a way to transfer money without it being rejected?,declined_transfer,5671
I withdrew cash and was charged,cash_withdrawal_charge,9347
Can we skip verifying?,why_verify_identity,3873
What does it mean when a payment is pending?,pending_card_payment,5092
Is there a way to view the history on where my funds came from?,verify_source_of_funds,6501
There is a debit transaction on my statement that I did not make,direct_debit_payment_not_recognised,4698
I made a deposit in the ATM and it has not cleared,pending_cash_withdrawal,790
am suspicious of my card's security,compromised_card,4490
Why didn't my transfer complete?,failed_transfer,7430
Is this card accepted by ATMs?,atm_support,4615
Is there a way I can check on the card on route to me?,card_arrival,102
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",cash_withdrawal_not_recognised,8847
Will you be able to exchange to EUR?,fiat_currency_support,932
When do I get my card PIN?,get_physical_card,4084
I have an American Express that I'd like to add money to my account with.,supported_cards_and_currencies,2944
I'm still expecting the transaction to be finished,transfer_not_received_by_recipient,2841
What can I do to make my physical card work?,card_not_working,1313
"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",pending_card_payment,5151
I believe there is a mistake because a payment I didn't make shows in my app.,card_payment_not_recognised,3619
"Errors keep showing up every time I try to make this transfer and I am on a time crunch,  could you please help.",failed_transfer,7490
There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,extra_charge_on_statement,673
Do you charge extra for exchanging currencies?,exchange_charge,8983
How much are you going to charge me if I top up my US card?,top_up_by_card_charge,9094
How can many disposable cards can I have per day?,disposable_card_limits,4371
How many transactions can be made with a disposable card?,disposable_card_limits,4427
It appears my transfer was declined.,declined_transfer,5597
The app says I made a cash withdrawal that I didn't make,cash_withdrawal_not_recognised,8911
May I get an account for my daughter?,age_limit,1606
Is there anyway to use a cheque to top up?,top_up_by_cash_or_cheque,7943
What are the steps needed to top up with Apple Pay?,apple_pay_or_google_pay,9728
"I received my card, how do I get it to work in the app?",card_linking,286
I wish to use my American Express to put funds into my account.,supported_cards_and_currencies,2901
I want to auto top-up.,automatic_top_up,1189
What forms of ID work for verification?,verify_my_identity,9837
How can I access my account when I have lost my phone?,lost_or_stolen_phone,5341
can usa residents get a card?,country_support,9909
What is the reason my top-up is still pending?,pending_top_up,1948
I want to top up my account. What payment methods are supported?,supported_cards_and_currencies,2980
Seems like my top-up has not gone through,pending_top_up,1940
I was checking my statement and I think one of my card payments has reverted,reverted_card_payment?,6774
"I'm supposed to be getting a refund but it hasn't shown up, now what?",Refund_not_showing_up,5815
I was charged multiple times for one transaction.,transaction_charged_twice,6377
"My PIN seems to be blocked, help me access it?",pin_blocked,1761
Since I just got married I need to change my name.,edit_personal_details,3690
I don't remember my login code,passcode_forgotten,4842
My app says I withdraw money from my account from an ATM.,cash_withdrawal_not_recognised,8875
My top-up didn't go through,top_up_failed,8512
Why wasn't my payment accepted by the app,reverted_card_payment?,6864
I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,card_linking,170
How do I update my address?,edit_personal_details,3731
Please help me.  I am still waiting on a refund.,Refund_not_showing_up,5676
How can I order my card?,order_physical_card,8119
what currencies can i exchange between on your app?,exchange_via_app,1469
Where can I located the auto-top up option?,automatic_top_up,1166
There is a direct debit transaction that I did not authorize,direct_debit_payment_not_recognised,4685
My card hasn't arrived.,card_arrival,62
There was a charge made on my card from a couple weeks ago and I don't remember making the purchase. Nor do I remember the company itself. Can we trace this at all to confirm if I did it or not?,direct_debit_payment_not_recognised,4661
Can anyone else top-up for me?,topping_up_by_card,4246
Which currencies can I use to add money?,supported_cards_and_currencies,2918
What is the fee for a foreign currency exchange?,exchange_charge,9054
"After inputting the wrong pin too many times, can you now help me unblock my pin?",pin_blocked,1674
How can I transfer some money into a foreign account?,transfer_into_account,7620
Where's the button to top up with a cheque?,top_up_by_cash_or_cheque,7950
What are the disposable virtual card limits?,disposable_card_limits,4425
What is this extra pound charge for?,extra_charge_on_statement,577
I received less cash than the amount I specified in the ATM.,wrong_amount_of_cash_received,2358
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,cash_withdrawal_not_recognised,8907
Can you tell me why my top-up was canceled?,top_up_reverted,3299
"How long does a transfer to another country normally take? I check over and over again and see that my transfer is still pending. It's 2018, nothing should take this long. I have confirmed my account information, so there is no error. What is the hold up?",pending_transfer,6035
I am having trouble to verify my identity,unable_to_verify_identity,3985
Why is the purchase I made this morning still pending?,pending_card_payment,5162
When I topped up the app has seemed to reverted it.,top_up_reverted,3221
My card was stolen last night.,lost_or_stolen_card,1555
Can I create my own top-up limit?,top_up_limits,2293
Are cards from the US accepted?,supported_cards_and_currencies,2927
Where do I go to edit my personal details on my account?,edit_personal_details,3657
I see money go out that I didn't withdraw.,cash_withdrawal_not_recognised,8807
Where is the transfer to my account?,balance_not_updated_after_bank_transfer,8682
I don't know where the top-up verification code is.,verify_top_up,7722
Help! I made a transfer in error and need to cancel it before it's complete!,cancel_transfer,2181
I already have a card and want to link it,card_linking,181
How do I find out my source of funds?,verify_source_of_funds,6575
Is an auto top-up option available?,automatic_top_up,1138
My top-up is not working. Why is that?,top_up_failed,8598
How can I get a Visa and Mastercard?,visa_or_mastercard,4205
my top up isnt there yet where do i find it,topping_up_by_card,4319
Why did I get less cash than what I asked in the ATM?,wrong_amount_of_cash_received,2439
Why is my beneficiary being denies?,beneficiary_not_allowed,7043
I need to know what foreign exchange rate I can get.,exchange_rate,313
"How long do EU transfers take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",pending_transfer,6059
Shopping on line I was declined when trying to buy something.,declined_transfer,5591
I have a disposable virtual card. Is there a limit to how many times I can use it?,disposable_card_limits,4438
I lost my passcode.,passcode_forgotten,4898
Is there an additional cost to exchange currencies?,exchange_charge,8997
I tried entering my passcode and it isn't working. Can you help?,passcode_forgotten,4893
The ATM wouldn't let me have my money.,declined_cash_withdrawal,5051
"What do I do with my ""decline"" message on a transfer?",declined_transfer,5621
The cash I asked for still hasn't been received,wrong_amount_of_cash_received,2470
What is the fee for a cash withdrawal?,cash_withdrawal_charge,9508
I tried to transfer money to a receiver and they didn't get the right amount. What is going on and who do I contact to help me?,transfer_fee_charged,7243
How long do I wait for my PIN,get_physical_card,4062
why has a cash withdrawal charged me?,cash_withdrawal_charge,9348
Tell me what I need to do to activate my card.,activate_my_card,9254
There's an unauthorized cash withdraw,cash_withdrawal_not_recognised,8886
Can i get payed through this system?,receiving_money,7427
There is a payment made with my card that I don't recognize at all.,card_payment_not_recognised,3567
Is my PIN the same thing as my passcode?,get_physical_card,4088
"I've got a weird problem: I purchased something a week or maybe it was two weeks ago, and the funds have come back into my account! Can you explain this?",reverted_card_payment?,6846
Are there charges for using a bank card to top up,top_up_by_card_charge,9117
How much is the charge to top up via credit card?,top_up_by_card_charge,9110
How many days does a regular transaction take to complete?  I see a pending payment that hasn't changed in the last several days.,pending_card_payment,5228
I messed up a transfer and need to reverse it.,cancel_transfer,2092
What is the function of the disposable cards?,get_disposable_virtual_card,8387
Can I use my social security card as a form of identity?,verify_my_identity,9825
When will I get my card shipped to me?,card_delivery_estimate,1094
I wasn't charged the correct exchange rate for an item I purchased.,card_payment_wrong_exchange_rate,471
"Declined, transfer not completed.",declined_transfer,5668
I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,top_up_failed,8494
I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?,declined_cash_withdrawal,5013
